"AGE","AGE_less_than_35","AGE_35_44","AGE_45_54","AGE_55_64","AGE_65_74","AGE_75_plus","HHSEX","RACE_white_non_hispanic","RACE_black_african_american","RACE_hispanic","RACE_other","EDCL_no_HS","EDCL_HS_GED","EDCL_some_college","EDCL_college_degree","LF","ASSET","FIN","CHECKING","SAVING","CALL","STOCKS","HSTOCKS","THRIFT","IRAKH","DEBT","SAVED","INCOME","NWCAT","NETWORTH","YESFINRISK","NOFINRISK","SAVRES1","SAVRES2","SAVRES3","SAVRES4","SAVRES5","SAVRES6","SAVRES7","SAVRES8","KNOWL_not_knowledgeable","KNOWL_no_knowledge","KNOWL_somewhat_knowledgeable","KNOWL_very_knowledgeable","FINLIT_0","FINLIT_1","FINLIT_2","FINLIT_3","OCCAT2_managerial_professional","OCCAT2_technical_sales_services","OCCAT2_other_manual_labor","OCCAT2_not_working"
72,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,77682000,25062000,22000,50000,0,0,0,0,270000,1400000,1,3140048.8477,5,76282000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
72,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,57604000,11464000,22000,48000,0,0,0,0,270000,1400000,1,5172163.0762,5,56204000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
72,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,62760000,9450000,21000,45000,0,0,0,0,270000,1400000,1,4350670.0902,5,61360000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
72,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,83350000,33090000,22000,48000,0,0,0,0,270000,1400000,1,2859011.7735,5,81950000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
76,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1880,1880,1800,0,0,0,0,0,0,0,1,49721.943888,1,1880,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
76,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,455,455,450,0,0,0,0,0,0,0,1,52964.679359,1,455,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
76,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,400,400,310,0,0,0,0,0,0,0,1,47560.12024,1,400,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
76,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,145,145,140,0,0,0,0,0,0,0,1,50802.855711,1,145,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
76,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2020,2020,2000,0,0,0,0,0,0,0,1,43236.472946,1,2020,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
65,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,65000,53000,3000,0,0,0,0,0,50000,2500,0,103767.53507,2,62500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
65,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,67000,53000,3000,0,0,0,0,0,50000,2500,0,103767.53507,2,64500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
65,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,67000,53000,3000,0,0,0,0,0,50000,2500,0,103767.53507,2,64500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
65,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,63000,53000,3000,0,0,0,0,0,50000,2500,0,103767.53507,2,60500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
65,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,60000,53000,3000,0,0,0,0,0,50000,2500,0,103767.53507,2,57500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
44,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1580200,534600,11300,88300,0,0,0,0,340000,538000,1,178350.4509,4,1042200,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
44,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1522600,521600,11300,88300,0,0,0,0,336000,538000,1,179431.36273,4,984600,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
44,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1486000,462600,11300,88300,0,0,0,0,279000,538000,1,178350.4509,4,948000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
44,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1580300,561600,11300,88300,0,0,0,0,378000,538000,1,178350.4509,4,1042300,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
44,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1614900,634600,11300,88300,0,0,0,0,451000,538000,1,178350.4509,4,1076900,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,379600,346600,5000,41000,0,0,0,5600,0,10000,1,76744.739479,3,369600,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,85300,51300,5000,41000,0,0,0,5300,0,11000,1,76744.739479,2,74300,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,435500,401500,5000,41000,0,0,0,5500,0,10000,1,76744.739479,3,425500,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,270900,236900,5000,41000,0,0,0,5900,0,11000,1,76744.739479,3,259900,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,335400,301400,5000,41000,0,0,0,5400,0,10000,1,76744.739479,3,325400,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
58,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2140000,927000,5000,20000,0,0,0,902000,0,429500,1,162136.77355,4,1710500,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
58,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2140000,927000,5000,20000,0,0,0,902000,0,429500,1,162136.77355,4,1710500,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
58,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2140000,927000,5000,20000,0,0,0,902000,0,424500,1,162136.77355,4,1715500,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
58,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2140000,927000,5000,20000,0,0,0,902000,0,419500,1,162136.77355,4,1720500,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
58,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2140000,927000,5000,20000,0,0,0,902000,0,412500,1,162136.77355,4,1727500,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
67,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,13602,7002,451,1531,0,0,0,5000,20,3200,0,47592.547595,1,10402,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
67,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,13702,7002,451,1531,0,0,0,5000,20,3200,0,47592.547595,1,10502,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
67,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,13702,7002,451,1531,0,0,0,5000,20,3200,0,47592.547595,1,10502,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
67,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,13702,7002,451,1531,0,0,0,5000,20,3200,0,47581.738477,1,10502,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
67,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,13712,7012,451,1531,0,0,0,5000,30,3300,0,47592.547595,1,10412,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
90,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,107373300,14675000,975000,8300000,0,4200000,1,0,0,300000,1,3404872.2445,5,107073300,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
90,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,101607200,14675000,975000,8300000,0,4200000,1,0,0,300000,1,3275162.8257,5,101307200,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
90,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,104879100,14675000,975000,8300000,0,4200000,1,0,0,300000,1,3253544.5892,5,104579100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
90,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,98717900,14675000,975000,8300000,0,4200000,1,0,0,300000,1,3264353.7074,5,98417900,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
90,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,110175100,14675000,975000,8300000,0,4200000,1,0,0,300000,1,3285971.9439,5,109875100,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3439500,2156500,6500,550000,0,0,0,0,329000,0,1,164298.59719,5,3439500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3440500,2156500,6500,550000,0,0,0,0,329000,0,1,164298.59719,5,3440500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3439500,2156500,6500,550000,0,0,0,0,329000,0,1,164298.59719,5,3439500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3438500,2156500,6500,550000,0,0,0,0,329000,0,1,164298.59719,5,3438500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3440500,2156500,6500,550000,0,0,0,0,329000,0,1,164298.59719,5,3440500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
50,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,8702,802,631,171,0,0,0,0,0,24300,0,72421.092184,1,-15598,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
50,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,6074,174,33,141,0,0,0,0,0,63500,0,72421.092184,1,-57426,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
50,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,6355,155,24,131,0,0,0,0,0,21800,0,71340.180361,1,-15445,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
50,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,10682,1382,1181,201,0,0,0,0,0,24100,0,73502.004008,1,-13418,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
50,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,7018,718,477,241,0,0,0,0,0,23140,0,71340.180361,1,-16122,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
81,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1450600,441000,1000,60000,0,0,0,0,0,110000,0,98362.975952,4,1340600,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
81,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1734600,725000,1000,60000,0,0,0,0,0,110000,0,98362.975952,4,1624600,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
81,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1248600,239000,1000,60000,0,0,0,0,0,110000,0,98362.975952,4,1138600,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
81,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1187600,178000,1000,60000,0,0,0,0,0,110000,0,98362.975952,4,1077600,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
81,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1221600,212000,1000,60000,0,0,0,0,0,110000,0,98362.975952,4,1111600,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
59,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,7300,600,0,600,0,0,0,0,0,0,0,11890.03006,1,7300,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
59,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,8240,440,0,440,0,0,0,0,0,0,0,11890.03006,1,8240,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
59,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,4490,90,0,90,0,0,0,0,0,0,0,11890.03006,1,4490,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
59,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,5370,470,0,470,0,0,0,0,0,0,0,11890.03006,1,5370,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
59,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,5680,80,0,80,0,0,0,0,0,0,0,11890.03006,1,5680,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
72,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,599000,251000,4500,18500,0,0,0,0,0,122500,1,71340.180361,3,476500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
72,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,6e+05,251000,4500,18500,0,0,0,0,0,122500,1,72421.092184,3,477500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
72,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,599000,251000,4500,18500,0,0,0,0,0,122400,1,73502.004008,3,476600,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
72,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,6e+05,251000,4500,18500,0,0,0,0,0,122500,1,73502.004008,3,477500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
72,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,601000,251000,4500,18500,0,0,0,0,0,122500,1,72421.092184,3,478500,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
47,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,45601,3001,0,0,0,500,1,0,0,4800,1,86472.945892,2,40801,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
47,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,44701,3001,0,0,0,500,1,0,0,4800,1,86472.945892,2,39901,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
47,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,44601,3001,0,0,0,500,1,0,0,4800,1,86472.945892,2,39801,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
47,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,45601,3001,0,0,0,500,1,0,0,4900,1,86472.945892,2,40701,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
47,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,44601,3001,0,0,0,500,1,0,0,4800,1,86472.945892,2,39801,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,117000,300,0,0,0,0,0,0,0,22500,0,30265.531062,2,94500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,117000,300,0,0,0,0,0,0,0,22500,0,30265.531062,2,94500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,117000,300,0,0,0,0,0,0,0,23500,0,30265.531062,2,93500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,117000,300,0,0,0,0,0,0,0,22500,0,30265.531062,2,94500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,117000,300,0,0,0,0,0,0,0,23500,0,30265.531062,2,93500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
65,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,470100,58000,28000,0,0,0,0,0,28000,600,0,22699.148297,3,469500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,473200,58000,28000,0,0,0,0,0,28000,600,0,22699.148297,3,472600,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,469800,58000,28000,0,0,0,0,0,28000,600,0,22699.148297,3,469200,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,479000,58000,28000,0,0,0,0,0,28000,600,0,22699.148297,3,478400,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,475400,58000,28000,0,0,0,0,0,28000,600,0,22699.148297,3,474800,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,51505000,34788000,2601000,405000,500000,21150000,1,0,310000,1580000,1,4366883.7675,5,49925000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,55647000,34722000,2760000,400000,500000,20440000,1,0,290000,1590000,1,4356074.6493,5,54057000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,48144700,34566000,2715000,409000,500000,21020000,1,0,310000,1650000,1,4258792.5852,5,46494700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,51635000,33428000,2760000,433000,464000,19270000,1,0,319000,1690000,1,4410120.2405,5,49945000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
57,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,56718100,31092000,2761000,374000,464000,17580000,1,0,301000,1730000,1,4356074.6493,5,54988100,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
45,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,378710,126810,11110,48000,0,0,0,200,0,158700,1,72421.092184,3,220010,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
45,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,378720,126820,11120,48000,0,0,0,200,0,159700,1,72421.092184,3,219020,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
45,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,379720,126820,11120,48000,0,0,0,200,0,160700,1,71340.180361,3,219020,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
45,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,378620,126820,11120,48000,0,0,0,200,0,158700,1,71340.180361,3,219920,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
45,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,379720,126820,11120,48000,0,0,0,200,0,160700,1,72421.092184,3,219020,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
80,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,90,90,90,0,0,0,0,0,0,0,0,32427.354709,1,90,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
80,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,100,100,100,0,0,0,0,0,0,0,0,33508.266533,1,100,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
80,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,90,90,90,0,0,0,0,0,0,0,0,49721.943888,1,90,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
80,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,90,90,90,0,0,0,0,0,0,0,0,27022.795591,1,90,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
80,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,90,90,90,0,0,0,0,0,0,0,0,41074.649299,1,90,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
67,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,53902000,19816000,0,784000,7000000,1840000,1,1610000,1082000,0,1,2691470.4409,5,53902000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,61217000,20090000,0,728000,8000000,1410000,1,239000,713000,0,1,3156262.5251,5,61217000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,55965000,20768000,0,926000,6000000,1240000,1,2710000,892000,0,1,2691470.4409,5,55965000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,44973000,16345000,0,1500000,6000000,2090000,1,731000,1024000,0,1,3761573.1463,5,44973000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
67,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,47214000,15817000,0,694000,7000000,1650000,1,1230000,743000,0,1,3231926.3527,5,47214000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
70,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,297000,9000,3000,6000,0,0,0,0,0,900,0,49721.943888,3,296100,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
70,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,298000,9000,3000,6000,0,0,0,0,0,900,0,42155.561122,3,297100,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
70,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,297000,9000,3000,6000,0,0,0,0,0,900,0,50802.855711,3,296100,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
70,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,297000,9000,3000,6000,0,0,0,0,0,900,0,43236.472946,3,296100,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
70,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,297000,9000,3000,6000,0,0,0,0,0,900,0,41074.649299,3,296100,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
39,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2138000,777000,65000,0,0,0,0,0,412000,921000,1,331839.92986,4,1217000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
39,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2139000,777000,65000,0,0,0,0,0,412000,921000,1,329678.10621,4,1218000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
39,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2139000,777000,65000,0,0,0,0,0,412000,921000,1,329678.10621,4,1218000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
39,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2139000,777000,65000,0,0,0,0,0,412000,921000,1,329678.10621,4,1218000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
39,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2139000,777000,65000,0,0,0,0,0,412000,921000,1,329678.10621,4,1218000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
80,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,327000,106000,6000,0,0,0,0,0,100000,108000,0,48641.032064,3,219000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
80,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,327000,106000,6000,0,0,0,0,0,100000,108000,0,48641.032064,3,219000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
80,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,328000,106000,6000,0,0,0,0,0,100000,108000,0,48641.032064,3,220000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
80,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,328000,106000,6000,0,0,0,0,0,100000,108000,0,48641.032064,3,220000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
80,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,327000,106000,6000,0,0,0,0,0,100000,108000,0,48641.032064,3,219000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
79,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,19165001,4165001,75000,80001,0,2500000,1,0,250000,0,1,2237487.4749,5,19165001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
